Brandname,Productname,Colors,Sizes,Description,Materials,Maintenance,RegularPrice,CurrentPrice
Tommy Hilfiger,Sneaker aus Leder mit Einsätzen aus Mesh,Weiß,36|37|38|39|40|41,Damen Sneaker von Tommy Hilfiger |Echtes Leder|Kontrasteinsätze aus Mesh |Abgerundete Spitze |Schnürverschluss mit Glitter-Effekt|Details in Metallicoptik|Perforierte Details|Profilsohle aus Gummi|Sohlenhöhe: 2 cm|Farbe Weiß|Artikelnummer 9591626,Hauptmaterial 1: 100% Nylon|Hauptmaterial 2: 100% Polyamid|Hauptmaterial 3: 100% Leder|Sohle: 100% Gummi,,89.95,89.95
ALPE,Plateau-Sneaker aus Leder mit Ziersteinbesatz,Beige,36|37|38|39|40|41,"Damen Sneaker von ALPE |Echtes Leder|Abgerundete Spitze|Perforierte Details|Ziersteinbesatz an der Ferse|Schnürverschluss|Plateausohle aus Gummi|Sohlenhöhe: 3,5 cm|Farbe Beige|Artikelnummer 9636967",Hauptmaterial 1: 100% Leder|Sohle: 100% Gummi,,109.95,109.95
Nike,Airmax Thea Sneaker mit Logo-Details,Schwarz|Rosa,"36|5,5|37,5|6,5|38|7|39|8|39,5|8,5|41|9,5",Damen Sneaker von NIKE|Modell Air Max Thea|Mesh|Abgerundete Spitze|Schnürverschluss|Logo-Details|Sichtbare Max Air-Technologie|Gummisohle|Sohlenhöhe: 3 cm|Farbe Rosa|Artikelnummer 9657046,,,119.95,119.95
Kennel & Schmenger,Pumps aus Veloursleder,Hellrosa,"38|5|38,5|5,5|39|6|40|6,5|40,5|7|42|8",Damenpumps von Kennel & Schmenger|Veloursleder|Vorne spitz zulaufend|Innenverarbeitung aus Leder|Pfennigabsatz|Absatzhöhe: 6 cm|Farbe Hellrosa|Artikelnummer 9422040,Hauptmaterial 1: 100% Veloursleder|Futter 1: 100% Leder|Sohle: 100% Leder,,159.95,159.95
Castañer,Espadrilles mit Keilabsatz und Schnürung,Schwarz|Dunkelblau|Altrosa|Jeans|Weiß,36|37|38|39|40|41,Damen Espadrilles von Castañer|Canvas|Abgerundete Spitze|Aussparungen an den Seiten|Keilabsatz|Gummisohle mit Besatz in Flechtoptik|Schnürung|Absatzhöhe: 6 cm|Farbe Altrosa|Artikelnummer 9634780,Hauptmaterial 1: 100% Textil|Sohle: 100% Gummi,,85.95,85.95
Buffalo,Schnürschuhe aus Veloursleder,Schwarz,36|37|38|39|40|41,Damen Schnürschuhe von Buffalo|Echtes Veloursleder|Schnürverschluss|Niedriger Schaft|Spitz zulaufend|Gummisohle|Sohlenhöhe: 1 cm|Farbe Schwarz|Artikelnummer 9526195,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,69.95,39.95
Högl,Sandalen aus Leder in Metallicoptik ,Silber,"36|3,5|37|4|37,5|4,5|38|5|39|5,5|39,5|6|40|6,5|41|7|41,5|7,5|42|8",Damen Sandalen von Högl|Echtes Leder|Metallicoptik|Drei Riemen|Dornschließe |Gummisohle mit Besatz aus Metall |Sohlenhöhe: 2 cm |Wir empfehlen den Schuh eine 1/2 Nummer größer zu bestellen |Farbe Silber|Artikelnummer 9637357,Hauptmaterial 1: 100% Leder|Sohle: 100% Gummi,,119.95,119.95
Tamaris,Sneaker in Metallicoptik,Lavendel,36|37|38|39|40|41|42,"Damen Sneaker von Tamaris|Lederoptik|Gummisohle|Abgerundete Spitze|Schnürverschluss|Metallicoptik|Sohlenhöhe: 2,5 cm|Farbe Lavendel|Artikelnummer 9634205",Hauptmaterial 1: 100% Synthetik|Futter 1: 100% Textil|Futter 2: 100% Synthetik|Sohle: 100% Gummi,,59.95,59.95
Timberland,Bootsschuhe aus echtem Glattleder,Dunkelbraun,"37|6|38|7|38,5|7,5|39|8|39,5|8,5|40|9|41|9,5|41,5|10",Damen Bootsschuhe von Timberland|Echtes Glattleder|Schnürverschluss aus echtem Leder|Umlaufende Schnürung|Mokassinnaht|Messerschnitt-Sohle aus Gummi|Sohlenhöhe: 3 cm|Farbe Dunkelbraun|Artikelnummer 9491210,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,159.95,159.95
adidas Originals,Sneaker aus echtem Veloursleder,Schwarz,38|5|39 1/3|6|37 1/3|4/|38 2/3|5/,"Damen Sneaker von adidas Originals|Modell Gazelle|Echtes Veloursleder|Abgerundete Spitze|Schnürverschluss|Details und Logo-Streifen aus Synthetikmaterial|Gummisohle|Sohlenhöhe: 2,5 cm|Farbe Schwarz|Artikelnummer 9543311",Hauptmaterial 1: 100% Leder|Hauptmaterial 2: 100% Synthetik|Futter 1: 100% Textil|Futter 2: 100% Synthetik|Sohle: 100% Polyurethan, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,99.95,99.95
Puma,Sneaker 'Basket Heart' aus Veloursleder,Pink,"36|3,5|37|4|37,5|4,5|38|5|38,5|5,5|39|6|40|6,5|40,5|7|41|7,5","Damen Sneaker von PUMA|Modell Basket Heart|Veloursleder|Gummisohle|Abgerundete Spitze|Schnürverschluss|Zierschleife aus Satin|Sohlenhöhe: 2,5 cm|Farbe Pink|Artikelnummer 9601191",Hauptmaterial 1: 100% Leder|Hauptmaterial 2: 100% Andere Fasern|Futter 1: 100% Textil|Sohle: 100% Gummi,,89.95,89.95
adidas Originals,Sneaker 'Gazelle' aus Leder,Lindgrün,"36 2/3|4|37 1/3|4,5|38|5|38 2/3|5,5|39 1/3|6|40|6,5|40 2/3|7|41 1/3|7,5",Damen Sneaker von adidas Originals|Modell Gazelle|Echtes Leder|Logo-Streifen|Kontrastbesatz mit Logo-Print im Fersenbereich|Ziernähte|Schnürverschluss|Gummisohle|Sohlenhöhe: 2 cm|Farbe Lindgrün|Artikelnummer 9642820,Hauptmaterial 1: 100% Leder|Hauptmaterial 2: 100% Synthetik|Futter 1: 100% Textil|Sohle: 100% Gummi,,99.95,99.95
s.Oliver RED LABEL,Ballerinas in Schlangenlederoptik,Rosé|Schwarz,36|37|38|39|40|41|42,Damen Ballerinas von s.Oliver|Schimmernde Schlangenlederoptik|Abgerundete Spitze|Zierschleife mit Logo-Applikation|Gummisohle|Sohlenhöhe: 1 cm|Farbe Rosé|Artikelnummer 9634792,Hauptmaterial 1: 100% Synthetik|Sohle: 100% Gummi,,39.95,39.95
ILC,Espadrilles aus Leder,Bordeaux Rot|Mittelgrau|Cognac |Dunkelblau|Schlamm meliert|Olivgrün|Weiß|Rosé|Weiß,36|37|38|39|40|41,Damen Espadrilles von ILC|Echtes Leder|Abgerundete Spitze mit Kappe|Innenverarbeitung aus Leder|Leicht gepolsterte Innensohle|Strohbesatz|Gummisohle|Sohlenhöhe: 2 cm|Farbe Schlamm meliert|Artikelnummer 9363854,Hauptmaterial 1: 100% Leder|Hauptmaterial 2: 100% Stroh|Futter 1: 100% Leder|Sohle: 100% Gummi,,59.95,59.95
Clarks,Pumps in Lacklederoptik ,Schwarz,"37|4|37,5|4,5|38|5|39|5,5|39,5|6|40|6,5|41|7|41,5|7,5|42|8","Damen Pumps von Clarks|Modell Carlita Cove|Lacklederoptik|Abgerundete Spitze|Pfennigabsatz|Absatzhöhe: 7,5 cm|Farbe Schwarz|Artikelnummer 9636279",Hauptmaterial 1: 100% Synthetik|Sohle: 100% Gummi,,79.95,79.95
MARC CAIN BAGS & SHOES,Sneaker aus echtem Leder,Weiß,36|1|37|2|38|3|39|4|40|5|41|6,"Damen Sneaker von Marc Cain Bags & Shoes|Echtes Leder|Einsatz und Zierquasten in Metallicoptik|Perforiertes Logo|Schnürverschluss|Innensohle aus echtem Leder|Gummisohle|Sohlenhöhe: 2,5 cm|Farbe Weiß|Artikelnummer 9582052",Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,249.0,249.0
Espadrij,Espadrilles mit Streifenmuster ,Ozean Blau|Fuchsia|Rosé|Royalblau|Dunkelblau,36|37|38|39|40|41|42,Damen Espadrilles von Espadrij|Textil|Webstruktur|Streifenmuster|Gummisohle mit Besatz in Flechtoptik|Made in France|Sohlenhöhe: 2 cm |Farbe Dunkelblau|Artikelnummer 9636991,Hauptmaterial 1: 100% Textil|Sohle: 100% Gummi,,34.95,34.95
Nike,Nike Roshe Sneaker aus Mesh,Olivgrün|Rosa,"36|5,5|37,5|6,5|38|7|39|8|39,5|8,5|41|9,5",Damen Sneaker von NIKE|Modell Roshe One|Mesh|Logo-Prints|Schnürverschluss|Gummisohle|Sohlenhöhe: 3 cm|Farbe Olivgrün|Artikelnummer 9657055,Hauptmaterial 1: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Gummi,,89.95,89.95
Lauren Ralph Lauren,Sneaker aus Veloursleder,Hellgrau|Rosé,"36|5,5|37|6,5|38|7|39|8|40|8,5|41|9,5","Damen Sneaker von Lauren Ralph Lauren|Echtes Veloursleder|Kontrasteinsätze aus Mesh und Gummi|Abgerundete Spitze|Schnürverschluss|Logo-Applikation|Profilsohle aus Gummi|Sohlenhöhe: 2,5 cm|Farbe Rosé|Artikelnummer 9578779",Hauptmaterial 1: 100% Veloursleder|Hauptmaterial 2: 100% Textil|Hauptmaterial 3: 100% Gummi|Sohle: 100% Gummi,,99.95,99.95
Nike,Sneaker 'Internationalist' mit Besatz aus Veloursleder ,Rosa|Schwarz,"36|5,5|37,5|6,5|38|7|39|8|39,5|8,5|41|9,5","Damen Sneaker von NIKE|Modell Internationalist|Strapazierfähiges Material|Strukturiertes Muster|Besatz aus echtem Veloursleder|Schnürverschluss|Gummisohle|Sohlenhöhe: 2,5 cm|Farbe Schwarz|Artikelnummer 9657054",Hauptmaterial 1: 100% Leder|Hauptmaterial 2: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Gummi,,89.95,89.95
Högl,Pumps aus Lackleder,Beige,"36|3,5|37|4|37,5|4,5|38|5|39|5,5|39,5|6|40|6,5|41|7|41,5|7,5|42|8","Damen Pumps von Högl|Echtes Lackleder|Vorne spitz zulaufend|Gummisohle|Pfennigabsatz|Absatzhöhe: 6,5 cm|Wir empfehlen den Schuh eine 1/2 Nummer größer zu bestellen |Farbe Beige|Artikelnummer 9637335",Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,99.95,99.95
Coast,Slingpumps in Metallicoptik,Metallic Rosa,37|4|38|5|39|6|40|7|41|8,Damen Slingpumps von Coast|Metallicoptik|Riemen|Vorne spitz zulaufend|Elastischer Fersenriemen|Gummisohle|Pfennigabsatz|Absatzhöhe: 9 cm|Farbe Metallic Rosa|Artikelnummer 9695941,Hauptmaterial 1: 100% Synthetik|Futter 1: 100% Leder|Futter 2: 100% Synthetik|Sohle: 100% Synthetik,,79.95,79.95
Tommy Hilfiger,Sneaker aus Canvas,Dunkelblau,36|37|38|39|40,Damen Sneaker von Tommy Hilfiger|Canvas|Besatz in Lacklederoptik|Logo-Aufnäher|Schnürung aus Satin|Gummisohle|Sohlenhöhe: 1 cm|Farbe Dunkelblau|Artikelnummer 9591590,Hauptmaterial 1: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Gummi,,69.95,69.95
Guess,Sneaker aus Leder in Metallicoptik,Silber,36|37|38|39|40|41,"Damen Sneaker von GUESS|Echtes Leder |Details in Metallicoptik|Abgerundete Spitze|Schnürverschluss|Profilsohle aus Gummi|Sohlenhöhe: 2,5 cm|Farbe Silber|Artikelnummer 9630053",Hauptmaterial 1: 100% Leder|Sohle: 100% Gummi,,85.95,85.95
Puma,Sneaker 'Reset' mit Zierschleife,Hellblau,"36|3,5|37|4|37,5|4,5|38|5|38,5|5,5|39|6|40|6,5|40,5|7|41|7,5|42|8","Damen Sneaker von PUMA|Modell Reset|Veloursleder|Gummisohle|Abgerundete Spitze|Schnürverschluss|Schleifen-Applikation|Sohlenhöhe: 2,5 cm|Farbe Hellblau|Artikelnummer 9601181",Hauptmaterial 1: 100% Veloursleder,,89.95,89.95
adidas Originals,Sneaker mit Kontrastbesatz,Schwarz,36 2/3|4|38|5|39 1/3|6|40 2/3|7|37 1/3|4/|38 2/3|5/|40|6/,Damen Sneaker von adidas Originals|Modell Tubular|Leichtes Material |Gummisohle|Abgerundete Spitze|Schnürverschluss mit Glitter-Effekt|Kontrastbesatz an der Ferse|Sohlenhöhe: 4 cm|Farbe Schwarz|Artikelnummer 9552015,Hauptmaterial 1: 100% Textil|Hauptmaterial 2: 100% Leder|Futter 1: 100% Textil|Sohle: 100% Gummi,,129.95,99.95
Tommy Hilfiger,Sneaker aus Leder und Mesh,Weiß,36|37|38|39|40|41,Damen Sneaker von Tommy Hilfiger|Leder und Mesh|Logo-Prägung|Schnürverschluss|Gummisohle|Sohlenhöhe: 3 cm|Farbe Weiß|Artikelnummer 9591635,Hauptmaterial 1: 100% Textil|Hauptmaterial 2: 100% Leder|Futter 1: 100% Textil|Sohle: 100% Gummi,,89.95,89.95
P448,High Top Sneaker aus Leder,Weiß,37|38|39|40|41|42,"Damen High Top Sneaker von P448|Modell E7 Skate|Leder mit strukturiertem Muster|Gummisohle|Abgerundete Spitze|Überknöchelhoher Schaft|Schnürverschluss |Seitlicher Reißverschluss|Kontrastlasche|Sohlenhöhe: 2,5 cm|Farbe Weiß|Artikelnummer 9624820",Hauptmaterial 1: 100% Leder|Hauptmaterial 2: 100% Synthetik|Futter 1: 100% Leder|Futter 2: 100% Synthetik|Sohle: 100% Gummi,,199.95,199.95
UGG,Boots aus echtem Veloursleder - wasserabweisend,Mittelbraun|Schwarz,36|5|38|7|39|8|40|9|41|10,"Damen Boots von UGG Australia|Modell W Abree|Echtes Veloursleder|Wasserabweisend|Wadenhoher Schaft|Seitlicher Reißverschluss|Logo-Aufnäher an der Ferse|Gummisohle|Futter aus Lammfell|Sohlenhöhe: 2,5 cm|Schafthöhe: 22 cm|Schaftweite: 30 cm|Farbe Mittelbraun|Artikelnummer 9522639",Hauptmaterial 1: 100% Leder|Futter 1: 100% Lammfell|Sohle: 100% Gummi,,249.0,249.0
Apple of Eden,Sandalen aus Leder,Schwarz|Gold,36|37|38|39|40|41,Damen Sandalen von Apple of Eden|Echtes Leder|Gekreuzte Riemen|Geschlossene Ferse|Innensohle aus Leder|Gummisohle|Sohlenhöhe: 1 cm|Farbe Gold|Artikelnummer 9637432,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,69.95,69.95
ILC,Espadrilles aus Samt ,Schwarz|Altrosa,36|37|38|39|40|41,Damen Espadrilles von ILC|Samt|Abgerundete Spitze|Gepolstertes Fußbett|Gummisohle mit Besatz in Flechtoptik|Sohlenhöhe: 2 cm|Farbe Schwarz|Artikelnummer 9648395,Hauptmaterial 1: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Gummi,,59.95,59.95
Rainbow,Pumps aus Satin,Beige,"36|3|37|4|37,5|4,5|38|5|38,5|5,5|39|6|39,5|6,5|40|7|40,5|7,5|41|8",Damenpumps von Rainbow Club|Satin|Pfennigabsatz|Vorne spitz zulaufend|Absatzhöhe: 7 cm|Farbe Beige|Artikelnummer 9477126,Hauptmaterial 1: 100% Textil|Futter 1: 100% Synthetik|Futter 2: 100% Textil|Sohle: 100% Gummi,,129.95,129.95
Keds,Plateau-Sneaker aus Leder,Weiß,"37|6,5|37,5|7|38|7,5|39|8|39,5|8,5|40|9|40,5|9,5|41|10|42|10,5",Damen Plateau-Sneaker von Keds|Echtes Leder|Abgerundete Spitze|Schnürverschluss|Logo-Applikationen|Plateausohle aus Gummi|Sohlenhöhe: 3 cm|Farbe Weiß|Artikelnummer 9641295,Hauptmaterial 1: 100% Leder|Sohle: 100% Gummi,,79.95,79.95
ASH,Sandalen aus echtem Leder,Schwarz,36|37|38|39|40|41,"Damen Sandalen von ASH|Modell Peace|Echtes Leder|Abgerundete Spitze|Flache Gummisohle|Fersenriemen mit Dornschließe|Nietenbesatz|Zierperlenbesatz|Ziersteinbesatz|Sohlenhöhe: 1,5 cm|Farbe Schwarz|Artikelnummer 9642812",Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Leder, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,189.95,189.95
Pedro Miralles,Chelsea Boots mit Ziersteinbesatz ,Dunkelblau,36|37|38|39|40|41|42,"Damen Chelsea Boots von Pedro Miralles|Modell Prestige River|Weiches Material|Überknöchelhoher Schaft|Elastischer Einsatz|Ziersteinbesatz|Gummisohle|Made in Spain |Sohlenhöhe: 4,5 cm |Farbe Dunkelblau|Artikelnummer 9533432",,,179.95,99.95
Converse,Sneaker aus Canvas,Weiß,"35,5|5|36|5,5|36,5|6|37|6,5|37,5|7|38|7,5|39|8|40|8,5|40,5|9|41|9,5|41,5|10|42,5|10,5",Damen Sneaker von Converse|Modell All Star Ox|Canvas|Gummisohle|Abgerundete Spitze mit Vorderkappe|Schnürverschluss|Sohlenhöhe: 2 cm|Farbe Weiß|Artikelnummer 9594312,Hauptmaterial 1: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Gummi,,64.95,64.95
UGG,Boots mit Lammfellfutter - wasserfest,Mittelgrau|Hellbraun,36|5|37|6|38|7|39|8|40|9|41|10,Damen Boots von UGG Australia|Modell Classic Short|Echtes Veloursleder|Wasserfest|Wadenhoher Schaft|Neonfarbene Kontrastnähte|Lammfellfutter|Gummisohle|Schafthöhe: 18 cm|Sohlenhöhe: 3 cm|Farbe Hellbraun|Artikelnummer 9576712,Hauptmaterial 1: 100% Leder|Futter 1: 100% Lammfell|Sohle: 100% Gummi,,209.0,209.0
Buffalo,Loafer aus Veloursleder,Cognac ,36|37|38|39|40|41|42,Damen Loafer von Buffalo|Echtes Veloursleder|Abgerundete Spitze|Verstärkte Abschlüsse|Gummisohle|Sohlenhöhe: 1 cm|Farbe Cognac |Artikelnummer 9624742,Hauptmaterial 1: 100% Veloursleder|Sohle: 100% Gummi,,69.95,69.95
Tamaris,Stiefelette aus Leder mit Details in Metallicoptik,Beige,36|37|38|39|40|41|42,Damen Stiefelette von Tamaris|Echtes Leder|Abgerundete Spitze |Perforierungen|Seitliche Kontrasteinsätze in Metallicoptik|Seitlicher Reißverschluss|Niedriger Blockabsatz|Absatzhöhe: 2 cm|Farbe Beige|Artikelnummer 9634214,Hauptmaterial 1: 100% Leder|Sohle: 100% Gummi,,69.95,69.95
s.Oliver RED LABEL,Ballerinas aus Leder in Krokodillederoptik,Schwarz,36|37|38|39|40|41|42,Damen Ballerinas von s.Oliver PREMIUM|Echtes Leder|Krokodillederoptik|Vorne spitz zulaufend|Zierquasten|Seitliche Aussparung|Fußbett aus Leder|Gummisohle|Sohlenhöhe: 1 cm |Farbe Schwarz|Artikelnummer 9634791,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,69.95,69.95
MARC CAIN BAGS & SHOES,Sandalen aus Lackleder mit Riemen,Rosé,36|1|37|2|38|3|39|4|40|5|41|6,"Damen Sandalen von Marc Cain Bags & Shoes|Echtes Lackleder|Riemen|Riemenverschluss|Gummisohle |Sohlenhöhe: 2,5 cm|Farbe Rosé|Artikelnummer 9620766",Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,199.95,199.95
adidas Originals,Sneaker aus Leder mit Details in Strickoptik,Lavendel,36 2/3|4|38|5|39 1/3|6|40 2/3|7|37 1/3|4/|38 2/3|5/|40|6/|41 1/3|7/,Damen Sneaker von adidas Originals|Modell Flashback|Echtes Leder mit Textildetails|Details in Strickoptik|Logo-Streifen|Logo-Applikationen|Profilsohle aus Gummi|Sohlenhöhe: 3 cm|Farbe Lavendel|Artikelnummer 9584737,Hauptmaterial 1: 100% Textil|Hauptmaterial 2: 100% Leder|Sohle: 100% Gummi,,89.95,89.95
Clarks,Pumps aus Veloursleder mit Kitten Heel,Dunkelgrau,"37|4|37,5|4,5|38|5|39|5,5|39,5|6|40|6,5|41|7|41,5|7,5|42|8","Damen Pumps von Clarks|Modell Isidora Faye|Echtes Veloursleder|Vorne spitz zulaufend|Kitten Heel|Absatzhöhe: 6,5 cm|Farbe Dunkelgrau|Artikelnummer 9636278",Hauptmaterial 1: 100% Veloursleder|Sohle: 100% Gummi,,79.95,79.95
UGG,Boots mit Lammfellfutter,Mittelgrau|Hellbraun,36|5|37|6|38|7|39|8|40|9|41|10,Damen Boots von Ugg Australia|Modell W Cory|Echtes Veloursleder|Überknöchelhoher Schaft|Lammfellfutter|Gummisohle|Label-Aufnäher an der Ferse|Sohlenhöhe: 2 cm |Farbe Mittelgrau|Artikelnummer 9522636,Hauptmaterial 1: 100% Veloursleder|Futter 1: 100% Lammfell|Sohle: 100% Gummi,,199.95,199.95
PETER KAISER,Sling Pumps aus Veloursleder,Silber,"36|3,5|37,5|4,5|38|5|39|5,5|39,5|6|40|6,5|41|7|41,5|7,5|42|8","Damen Sling Pumps von Peter Kaiser|Modell Notte|Echtes Veloursleder|Peep Toe|Riemchenverschluss|Florale Applikationen|Innensohle aus Leder|Sohle aus Leder|Pfennigabsatz|Absatzhöhe: 7,5 cm|Farbe Silber|Artikelnummer 9641277",Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Leder,,159.95,159.95
Nike,Sneaker 'Cortez' mit Kontrastbesatz,Olivgrün,"36|5,5|37,5|6,5|38|7|39|8|39,5|8,5|41|9,5",Damen Sneaker von Nike|Modell Cortez|Strapazierfähiges Material|Logo-Aufnäher|Kontrastbesatz in Velourslederoptik|Schnürverschluss|Profilsohle aus Gummi|Sohlenhöhe: 2 cm|Farbe Olivgrün|Artikelnummer 9657050,Hauptmaterial 1: 100% Nylon|Futter 1: 100% Textil|Besatz 1: 100% Textil|Sohle: 100% Gummi,,79.95,79.95
Tommy Hilfiger,Espadrilles aus Canvas,Dunkelblau,36|37|38|39|40|41,Damen Espadrilles von Tommy Hilfiger |Canvas |Abgerundete Spitze|Logo-Stickerei|Gummisohle mit Besatz in Flechtoptik|Sohlenhöhe: 1 cm|Farbe Dunkelblau|Artikelnummer 9591636,Hauptmaterial 1: 100% Textil|Sohle: 100% Gummi,,49.95,49.95
ILC,Espadrilles aus Leder,Bordeaux Rot|Mittelgrau|Cognac |Dunkelblau|Schlamm meliert|Olivgrün|Weiß|Rosé|Weiß,36|37|38|39|40|41,Damen Espadrilles von ILC|Echtes Leder|Abgerundete Spitze mit Kappe|Innenverarbeitung aus Leder|Leicht gepolsterte Innensohle|Strohbesatz|Gummisohle|Sohlenhöhe: 2 cm|Farbe Weiß|Artikelnummer 9363865,Hauptmaterial 1: 100% Leder|Hauptmaterial 2: 100% Stroh|Futter 1: 100% Leder|Sohle: 100% Gummi,,59.95,59.95
PETER KAISER,Stiefelette aus Veloursleder mit Spitze,Schwarz,"36|3,5|37|4|37,5|4,5|38|5|39|5,5|39,5|6|40|6,5|41|7|41,5|7,5|42|8","Damen Stiefelette von Peter Kaiser|Modell Wibke|Echtes Veloursleder |Kontrasteinsätze aus floraler, unterlegter Spitze|Vorne spitz zulaufend|Reißverschluss an der Ferse|Pfennigabsatz|Sohle aus Gummi|Made in Germany|Absatzhöhe: 9,5 cm|Farbe Schwarz|Artikelnummer 9641263",Hauptmaterial 1: 100% Veloursleder|Sohle: 100% Gummi,,199.95,199.95
Glamorous,High Heels mit floraler Applikation am Riemchen,Schwarz,"35,5|3|37|4|38|5|39|6|41|7|42|8","Damen High Heels von Glamorous|Weiches Material |Peeptoe|Riemchen mit floraler Applikation aus Mesh|Kurzer Reißverschluss auf der Rückseite |Pfennigabsatz|Absatzhöhe: 11,5 cm|Farbe Schwarz|Artikelnummer 9643189",,,54.95,54.95
Tamaris,Ballerinas aus Leder,Schwarz|Gold,36|37|38|39|40|41|42,Damen Ballerinas von Tamaris|Echtes Leder|Abgerundete Spitze|Zierschleife mit Ziersteinbesatz|Gepolsterte Innensohle aus Leder|Flache Gummisohle|Sohlenhöhe: 1 cm|Farbe Gold|Artikelnummer 9634194,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,59.95,59.95
Hilfiger Denim,Ballerinas in Metallicoptik,Silber|Rosé,36|37|38|39|40|41|42,Damen Ballerinas von Hilfiger Denim|Lederoptik|Metallicoptik|Abgerundete Spitze|Zierschleife|Logo-Stickerei|Innensohle aus Baumwolle|Flache Gummisohle|Sohlenhöhe: 1 cm|Farbe Silber|Artikelnummer 9611079,Hauptmaterial 1: 100% Polyurethan|Futter 1: 100% Baumwolle|Sohle: 100% Gummi,,69.95,69.95
Pretty Ballerinas,Ballerinas aus echtem Leder,Gold|Schwarz,"37|38|38,5|39|39,5|40|40,5|41|42",Damen Ballerinas von Pretty Ballerinas|Modell Audrey|Echtes Leder|Zierschleife|Innensohle aus echtem Leder|Gummisohle|Inklusive Schnürung|Sohlenhöhe: 1 cm|Farbe Schwarz|Artikelnummer 9635498,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,179.95,179.95
Armani Jeans,Sneaker mit Glitter-Effekt,Weiß,36|37|38|39|40|41,"Damen Sneaker von Armani Jeans|Strapazierfähiges Material |Abgerundete Spitze|Schnürverschluss|Logo-Applikation mit Glitter-Effekt|Details an der Ferse in Metallicoptik|Gummisohle|Sohlenhöhe: 2,5 cm|Farbe Weiß|Artikelnummer 9571392",Hauptmaterial 1: 100% Gummi|Sohle: 100% Gummi,,159.95,159.95
Buffalo,Sandalette mit Glitter-Effekt,Schwarz|Silber|Rosé,36|37|38|39|40|41,"Damen Sandalette von Buffalo|Strapazierfähiges Material mit Glitter-Effekt|Lacklederoptik|Peeptoe|Verstellbarer Fesselriemen|Pfennigabsatz|Absatzhöhe: 9,5 cm|Farbe Silber|Artikelnummer 9624734",Hauptmaterial 1: 100% Synthetik|Sohle: 100% Gummi,,59.95,59.95
Vagabond,Stiefelette aus echtem Leder,Schwarz,36|37|38|39|40|41,Damen Stiefelette von Vagabond|Modell Grace|Echtes Leder|Überknöchelhoher Schaft|Elastischer Einsatz|Seitlicher Reißverschluss|Profilsohle und Blockabsatz aus Gummi|Absatzhöhe: 8 cm|Farbe Schwarz|Artikelnummer 9584858,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,99.95,79.95
Buffalo,Sandaletten in Lacklederoptik,Beige,36|37|38|39|40|41|42,Damen Sandaletten von Buffalo|Modell Patent |Gummisohle|Gekreuzte Riemchen in Lacklederoptik|Dornschließe am Riemen|Pfennigabsatz|Absatzhöhe: 9 cm|Farbe Beige|Artikelnummer 9624739,,,49.95,49.95
Pedro Miralles,Sling Pumps aus Leder,Koralle,36|37|38|39|40|41|42,"Damen Sling Pumps von Pedro Miralles|Echtes Leder|Riemchenverschluss|Shoe Flap mit Zierquasten|Innensohle aus Leder|Gummisohle|Pfennigabsatz|Absatzhöhe: 6,5 cm|Farbe Koralle|Artikelnummer 9636292",Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,139.95,139.95
SOREL,Boots mit herausnehmbarem Futter - wasserdicht,Beige|Mittelgrau,"37|6|37,5|6,5|38|7|38,5|7,5|39|8|39,5|8,5|40|9|40,5|9,5|41|10|41,5|10,5|42|11|43|12","Damen Boots von Sorel|Modell 1964 PAC™ 2|Leder und Gummi|Wasserdicht|Wadenhoher Schaft|Schnürverschluss|Profilsohle aus Gummi|Herausnehmbares Filzfutter mit Webpelzbesatz|Sohlenhöhe: 3,8 cm|Farbe Mittelgrau|Artikelnummer 9507126",Hauptmaterial 1: 100% Leder|Hauptmaterial 2: 100% Gummi|Futter 1: 100% Textil|Sohle: 100% Gummi,,139.95,109.95
