Brandname,Productname,Colors,Sizes,Description,Materials,Maintenance,RegularPrice,CurrentPrice
Tommy Hilfiger,Sneaker aus Veloursleder,Dunkelblau meliert|Taupe|Jeans,40|41|42|43|44|45|46,"Herren Sneaker von Tommy Hilfiger|Veloursleder|Abgerundete Spitze|Schnürverschluss|Sohle aus Gummi|Kontrastbesatz aus Glattleder im Fersenbereich|Logo-Prägung an der Zunge|Gummierter Logo-Print|Schnürsenkel aus Glattleder|Sohlenhöhe: 2,5 cm|Farbe Dunkelblau meliert|Artikelnummer 9610586","Hauptmaterial 1: 100% Leder|Futter 1: 84% Baumwolle, 16% Polyurethan|Sohle: 100% Gummi", Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,99.95,99.95
Lloyd,Schnürschuhe aus Veloursleder,Ozean Blau,"42,5|8,5|43|9|44|9,5|44,5|10","Herren Schnürschuhe von Lloyd|Modell Hadley|Veloursleder|Flache Ledersohle|Eckige Spitze|Schnürverschluss|Sohlenhöhe: 2,5 cm|Farbe Ozean Blau|Artikelnummer 9436525",Hauptmaterial 1: 100% Veloursleder|Futter 1: 100% Leder|Sohle: 100% Leder,,139.95,99.95
G-Star Raw,High Top Sneaker aus Canvas in Denimoptik,Schwarz,41|42|43|44|45|46,"Herren High Top Sneaker von G-Star RAW|Modell Scuba|Canvas |Kontrastbesatz aus Gummi|Überknöchelhoher Schaft|Schnürverschluss|Dekorativer Klettverschluss an der Ferse|Logo-Applikationen|Gummisohle|Denimoptik|Sohlenhöhe: 2,5 cm|Farbe Schwarz|Artikelnummer 9568709",Hauptmaterial 1: 100% Gummi|Hauptmaterial 2: 100% Textil|Sohle: 100% Gummi,,129.95,99.95
Pepe Jeans,Lederboots mit seitlichem Reißverschluss,Schwarz|Dunkelbraun,40|41|42|43|44|45|46,Herren Lederboots von Pepe Jeans|Modell Vivek|Echtes Leder|Überknöchelhoher Schaft|Seitlicher Reißverschluss|Schnürverschluss|Ziernähte|Innensohle aus echtem Leder|Profilsohle aus Gummi|Sohlenhöhe: 3 cm|Farbe Dunkelbraun|Artikelnummer 9563235,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,125.95,89.95
Polo Ralph Lauren,Sneaker aus Canvas,Weiß|Dunkelblau,39|6|40|7|41|8|42|9|43|10|44|11|45|12,"Herren Sneaker von Polo Ralph Lauren|Canvas|Modell Tyrianne|Ziernähte|Logo-Stickereien|Schnürverschluss|Gummisohle|Sohlenhöhe: 2,5 cm|Farbe Weiß|Artikelnummer 9578783",Hauptmaterial 1: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Gummi,,79.95,79.95
Pepe Jeans,Schnürschuhe mit Besatz in Flechtoptik,Schwarz,41|42|43|44|45|46,"Herren Schnürschuhe von Pepe Jeans|Modell Tourist|Strukturiertes Material |Besatz in Flechtoptik|Schnürverschluss|Gummisohle |Sohlenhöhe: 1,5 cm|Farbe Schwarz|Artikelnummer 9635563",Hauptmaterial 1: 100% Textil|Besatz 1: 100% Textil|Sohle: 100% Gummi,,65.95,65.95
Boss Green,Sneaker aus echtem Leder mit Kontrastbesatz,Dunkelblau,40|41|42|43|44|45|46,Herren Sneaker von BOSS Green|Echtes Veloursleder|Modell Stiven Charcoal|Strukturiertes Textil und echtes Leder|Schnürverschluss mit gummierter Logo-Applikation|Abgerundete Spitze|Kontrastbesatz|Gummisohle|Logo-Prägung und -Print|Sohlenhöhe: 2 cm|Farbe Dunkelblau|Artikelnummer 9457356,Hauptmaterial 1: 100% Leder|Hauptmaterial 2: 100% Textil|Hauptmaterial 3: 100% Veloursleder|Futter 1: 100% Textil|Futter 2: 100% Synthetik|Sohle: 100% Gummi, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,139.95,139.95
G-Star Raw,Sneaker aus Canvas ,Offwhite|Marineblau,41|42|43|44|45|46,"Herren Sneaker von G-Star RAW|Modell Kendo|Canvas|Abgerundete Spitze|Schnürverschluss|Logo-Applikationen|Profilsohle aus Gummi|Sohlenhöhe: 2,5 cm|Farbe Offwhite|Artikelnummer 9585281",Hauptmaterial 1: 100% Textil|Sohle: 100% Gummi,,84.95,84.95
Timberland,Lederboots aus wasserabweisendem Material,Orange,"41|7,5|41,5|8|42|8,5|43|9|43,5|9,5|44|10|44,5|10,5|45|11|45,5|11,5|46|12",Herren Lederboots von Timberland|Echtes Leder|Wasserabweisend|Überknöchelhoher Schaft|Gepolsterte Ferse|Schnürverschluss|Abgerundete Spitze|Profilsohle aus Gummi|Logo-Prägung|Sohlenhöhe: 4 cm|Farbe Orange|Artikelnummer 9491190,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,209.0,159.95
Polo Ralph Lauren,Sneaker aus echtem Leder,Weiß|Schwarz,40|7|41|8|42|9|43|10|44|11|46|13,"Herren Sneaker von Polo Ralph Lauren|Modell Hanford|Echtes Leder|Ziernähte|Logo-Stickereien|Schnürverschluss|Gummisohle mit Zierstreifen|Sohlenhöhe: 2,5 cm|Farbe Weiß|Artikelnummer 9578781",Hauptmaterial 1: 100% Leder|Futter 1: 100% Textil|Sohle: 100% Gummi,,99.95,99.95
Havaianas,Zehentrenner mit Logo-Applikation am Riemen,Blau|Rot|Grün|Marineblau,39/40|41/42|43/44|45/46,Herren Zehentrenner von havaianas |Strapazierfähiges Material|Riemen mit Logo-Applikation|Gummisohle|Sohlenhöhe: 2 cm|Farbe Marineblau|Artikelnummer 9646214,Hauptmaterial 1: 100% Synthetik|Sohle: 100% Gummi,,24.95,24.95
Nike,Pantolette mit Logo-Prägung,Schwarz|Weiß|Marineblau,"41|8|42,5|9|44|10|45|11|46|12",Herren Pantolette von NIKE|Modell Benassi JDI|Riemen in Lederoptik mit Logo-Prägung|Gepolstertes Futter|Strukturierte Innensohle|Leichte Gummisohle|Sohlenhöhe: 2 cm|Farbe Schwarz|Artikelnummer 9659501,Hauptmaterial 1: 100% Synthetik|Futter 1: 100% Textil|Sohle: 100% Synthetik,,24.95,24.95
Jack & Jones,Desert Boots aus Leder im Vintage Look,Bordeaux Rot,40|41|42|43|44|45|46,Herren Desert Boots von JACK & JONES|Modell Gobi|Echtes Leder im Vintage Look|Abgerundete Spitze|Schnürverschluss|Gummisohle|Sohlenhöhe: 2 cm|Farbe Bordeaux Rot|Artikelnummer 9585417,Hauptmaterial 1: 100% Leder|Sohle: 100% Gummi,,69.95,54.95
Vagabond,Derby aus echtem Glattleder,Cognac ,40|41|42|43|44|45,"Herren Derby von Vagabond|Echtes Glattleder|Derbybogen|Schnürverschluss|Futter und Innensohle aus echtem Leder|Gummisohle|Sohlenhöhe: 2,5 cm|Farbe Cognac |Artikelnummer 9533457",Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,139.95,139.95
SOREL,Lederboots aus Veloursleder ,Mittelgrau|Schwarz,"41|8|41,5|8,5|42|9|42,5|9,5|43|10|43,5|10,5|44|11|44,5|11,5|45|12|46|13",Herren Lederboots von Sorel|Modell Chukka|Knöchelhoher Schaft |Schnürverschluss|Logo-Prägung & Logo-Aufnäher|Rahmennaht|Innensohle aus Textil|Profilsohle aus Gummi |Vintage Look |Sohlenhöhe: 2 cm |Farbe Schwarz|Artikelnummer 9495252,Hauptmaterial 1: 100% Veloursleder|Futter 1: 100% Textil|Sohle: 100% Gummi,,159.95,119.95
Marc O'Polo,Sneaker aus Mesh,Hellgrau|Jeans,40|41|42|43|44|45,Herren Sneaker von MARC O'POLO|Mesh|Abgerundete Spitze|Schnürverschluss|Kontrasteinsätze aus echtem Leder|Logo-Details|Gummisohle|Sohlenhöhe: 3 cm|Farbe Hellgrau|Artikelnummer 9609548,"Hauptmaterial 1: 100% Textil, 100% Leder|Sohle: 100% Synthetik",,99.95,99.95
Reebok,Sneaker aus Veloursleder,Beige,"42|9|43|10|44,5|11|45|11,5",Herren Sneaker von Reebok|Echtes Veloursleder|Schnürverschluss|Profilsohle aus Gummi|Logo-Applikationen|Perforierte Details|Sohlenhöhe: 3 cm|Farbe Beige|Artikelnummer 9631379,Hauptmaterial 1: 100% Veloursleder|Sohle: 100% Gummi,,89.95,89.95
Polo Ralph Lauren,Sneaker aus echtem Leder,Weiß,41|8|42|9|43|10|44|11|45|12|46|13,"Herren Sneaker von Polo Ralph Lauren|Echtes Leder|Modell Jermain|Abgerundete Spitze|Schnürverschluss|Innensohle aus echtem Leder|Gummisohle|Sohlenhöhe: 2,5 cm|Farbe Weiß|Artikelnummer 9486109",Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,149.95,109.95
adidas Originals,Sneaker aus Mesh mit Speed-Lacing-System,Olivgrün,42|8|43|9|44 2/3|10|46|11|47 1/3|12|41 1/3|7/|42 2/3|8/|44|9/|45 1/3|10/|46 2/3|11/,Herren Sneaker von adidas Originals|Modell X_PLR|Mesh mit Kontrasbesatz aus Gummi|Elastisches Speed-Lacing-System mit Gummistopper|Logo-Streifen am Kontrastbesatz|Logo-Applikationen|Profilsohle aus Gummi|Sohlenhöhe: 3 cm|Farbe Olivgrün|Artikelnummer 9622597,"Hauptmaterial 1: 100% Textil, 100% Synthetik|Futter 1: 100% Textil|Sohle: 100% Synthetik",,89.95,89.95
Converse,Sneaker mit gummierter Vorderkappe,Hellgrau meliert,"41|42|42,5|43|44|44,5|45|46",Herren Sneakers von Converse |Canvas|Abgerundete Spitze|Schnürverschluss |Gummierte Vorderkappe|Gummisohle |Kontraststreifen|Seitliche Ösen|Sohlenhöhe: 2 cm|Farbe Hellgrau meliert|Artikelnummer 9424903,Hauptmaterial 1: 100% Canvas|Sohle: 100% Gummi,,64.95,64.95
Polo Ralph Lauren,Sneaker aus echtem Veloursleder,Marineblau,41|8|42|9|43|10|44|11|45|12|46|13,"Herren Sneaker von Polo Ralph Lauren|Modell Geffrey|Echtes Veloursleder|Kontrastbesätze aus echtem Glattleder|Schnürverschluss|Gummisohle|Sohlenhöhe: 2,5 cm|Farbe Marineblau|Artikelnummer 9486110","Hauptmaterial 1: 100% Leder|Futter 1: 82% Textil, 18% Leder|Sohle: 100% Gummi",,129.95,99.95
adidas Originals,Sneaker mit Profilsohle,Rot,42|8|43|9|44 2/3|10|46|11|47 1/3|12|41 1/3|7/|42 2/3|8/|44|9/|45 1/3|10/|46 2/3|11/,Herren Sneaker von Adidas Originals|Modell Los Angeles|Mesh|Gummierte Logo-Streifen|Kontrastbesatz an der Ferse|Schnürverschluss|Profilsohle aus Gummi|Zweifarbiges Design|Sohlenhöhe: 2 cm|Farbe Rot|Artikelnummer 9528703,Hauptmaterial 1: 100% Synthetik|Sohle: 100% Gummi,,99.95,79.95
Lloyd,Schnürschuhe aus Leder,Dunkelbraun,"41|7,5|42|8|42,5|8,5|43|9|44|9,5|44,5|10|45|10,5|46|11","Herrenschnürschuhe von Lloyd|Modell Dagan|Leder|Karree-Spitze|Leicht profilierte Gummisohle|Schnürverschluss|Ziernähte|Made in Germany|Sohlenhöhe: 2,7 cm |Farbe Dunkelbraun|Artikelnummer 9466142",Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Futter 2: 100% Textil|Sohle: 100% Gummi,,99.95,99.95
Polo Ralph Lauren,Sneaker mit Lederbesatz,Dunkelblau|Mittelgrau,40|7|41|8|42|9|43|10|44|11|45|12|46|13,"Herren Sneaker von Polo Ralph Lauren|Modell Vaughn-Ne|Textil mit Lederbesatz|Gummisohle|Abgerundete Spitze|Schnürverschluss|Logo-Applikationen|Sohlenhöhe: 2,5 cm|Farbe Dunkelblau|Artikelnummer 9486112","Hauptmaterial 1: 99% Textil, 1% Leder|Futter 1: 78% Canvas, 22% Polyurethan|Sohle: 100% Gummi",,99.95,74.95
SOREL,Boots mit herausnehmbarem Filzfutter,Mittelbraun,"40|7|41|8|41,5|8,5|42|9|42,5|9,5|43|10|43,5|10,5|44|11|44,5|11,5|45|12|46|13","Herren Boots von Sorel|Leder und Gummi|Wasserdicht|Wadenhoher Schaft|Schnürverschluss|Profilsohle aus Gummi|Herausnehmbares Filzfutter mit Webpelzbesatz|Sohlenhöhe: 2,5 cm|Farbe Mittelbraun|Artikelnummer 9495260",Hauptmaterial 1: 100% Synthetik|Hauptmaterial 2: 100% Leder|Futter 1: 100% Textil|Sohle: 100% Synthetik, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,169.95,99.95
G-Star Raw,Sneaker aus Textil,Marineblau,41|42|43|44|45|46,Herren Sneaker von G-Star Raw|Robustes Textil|Kontrastbesatz in Lederoptik|Schnürverschluss|Gummisohle|Sohlenhöhe: 2 cm|Farbe Marineblau|Artikelnummer 9499689,"Hauptmaterial 1: 50% Synthetik, 50% Textil|Futter 1: 100% Textil|Sohle: 100% Gummi",,119.95,89.95
s.Oliver RED LABEL,Schnürschuhe aus Veloursleder,Anthrazit|Mittelbraun,41|42|43|44|45|46,"Herren Schnürschuhe von s.Oliver|Veloursleder|Gummisohle|Abgerundete Spitze|Schnürverschluss|Sohlenhöhe: 2,5 cm|Farbe Mittelbraun|Artikelnummer 9540448",Hauptmaterial 1: 100% Leder|Futter 1: 100% Textil|Futter 2: 100% Leder|Polsterung: 100% Gummi,,59.95,59.95
Hilfiger Denim,Sneaker aus Canvas,Weiß|Dunkelblau|Mittelgrau|Schwarz,40|41|42|43|44|45|46,Herren Sneaker von Hilfiger Denim|Canvas|Gummisohle|Abgerundete Spitze|Schnürverschluss|Eingefasste Luftlöcher an der Innenseite|Logo-Applikationen|Sohlenhöhe: 3 cm|Farbe Schwarz|Artikelnummer 9582131,Hauptmaterial 1: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Gummi,,59.95,59.95
Birkenstock,Sandalen mit Gummisohle,Dunkelbraun,40|41|42,Herren Sandalen von Birkenstock|Modell Bilbao|Birko-Flor Riemen|Innensohle aus Leder|Gummisohle|Zwei Riemen mit Dornschließe|Sohlenhöhe: 1 cm|Farbe Dunkelbraun|Artikelnummer 9235783,Hauptmaterial 1: 100% Birko-Flor|Futter 1: 100% Leder|Sohle: 100% Gummi,,44.95,44.95
adidas Originals,Sneaker aus echtem Leder,Weiß,42|8|43|9|44 2/3|10|46|11|47 1/3|12|42 2/3|8/|44|9/|45 1/3|10/|46 2/3|11/,"Herren Sneaker von Adidas Originals|Modell ZX 700|Echtes Leder mit Besatz aus Kontrastmaterial|Gummisohle|Schnürverschluss|Logo-Applikationen|Sohlenhöhe: 2,5 cm|Farbe Weiß|Artikelnummer 9528693",Hauptmaterial 1: 100% Leder|Hauptmaterial 2: 100% Kunststoff|Futter 1: 100% Textil|Sohle: 100% Gummi,,99.95,79.95
Jack & Jones,Desert Boots aus Leder ,Dunkelbraun,40|41|42|43|44|45|46,"Herren Desert Boots von JACK & JONES|Modell Gobi|Echtes Leder |Abgerundete Spitze |Sohle aus Gummi|Schnürverschluss|Weiches Futter|Sohlenhöhe: 2,5 cm|Farbe Dunkelbraun|Artikelnummer 9585418",Hauptmaterial 1: 100% Leder|Sohle: 100% Gummi,,69.95,54.95
Selected Homme,Desert Boots aus Veloursleder,Camel|Marineblau,40|41|42|43|44|45,Herren Desert Boots von SELECTED HOMME|Modell Shhroyce New Light|Echtes Veloursleder|Abgerundete Spitze|Schnürverschluss|Zweifarbige Schnürsenkel|Gummisohle|Sohlenhöhe: 2 cm |Farbe Marineblau|Artikelnummer 9624680,Hauptmaterial 1: 100% Veloursleder|Sohle: 100% Gummi,,59.95,47.95
s.Oliver RED LABEL,Schnürschuhe aus Veloursleder,Anthrazit|Mittelbraun,41|42|43|44|45|46,"Herren Schnürschuhe von s.Oliver|Veloursleder|Gummisohle|Abgerundete Spitze|Schnürverschluss|Sohlenhöhe: 2,5 cm|Farbe Anthrazit|Artikelnummer 9540447",Hauptmaterial 1: 100% Leder|Futter 1: 100% Textil|Futter 2: 100% Leder|Polsterung: 100% Gummi,,59.95,59.95
Superdry,Zehentrenner mit Laufsohle aus Kork,Dunkelblau,S|M|L,"Herren Zehentrenner von Superdry|Strapazierfähiges Material |Riemen mit Logo-Applikationen|Laufsohle aus Kork mit Logo-Prägung und floralen Details|Gummisohle|Sohlenhöhe: 1,5 cm|Farbe Dunkelblau|Artikelnummer 9622056",Hauptmaterial 1: 100% Gummi|Sohle: 100% Gummi,,19.95,19.95
New Balance,Sneakers mit Meshbesatz,Schwarz,"41,5|8",Herren Sneakers von New Balance|Textil-Oberfläche mit Meshbesatz|Gummisohle|Abgerundete Spitze|Schnürverschluss|Logo-Applikation|Sohlenhöhe: 2 cm|Angaben in US-Größe|Farbe Schwarz|Artikelnummer 9299330,Hauptmaterial 1: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Gummi,,89.95,89.95
Superdry,Zehentrenner mit Textilbesatz,Mittelgrau,S|M|L,Herren Zehentrenner von Superdry|Riemen aus Gummi mit Logo|Innensohle mit Textilbesatz|Logo-Prägungen und Streifen|Gummisohle|Sohlenhöhe: 1 cm|Farbe Mittelgrau|Artikelnummer 9622057,Hauptmaterial 1: 100% Gummi|Futter 1: 100% Textil|Sohle: 100% Gummi,,19.95,19.95
H By Hudson,Chelsea Boots aus Veloursleder,Cognac ,40|41|42|43|44|45|46,"Herren Chelsea Boots von H by Hudson|Modell Entwhistle|Echtes Veloursleder |Überknöchelhoher Schaft|Elastische Einsätze|Abgerundete Spitze|Gummisohle|Handgefertigt in Portugal|Sohlenhöhe: 2,5 cm|Farbe Cognac |Artikelnummer 9638185",Hauptmaterial 1: 100% Veloursleder|Sohle: 100% Gummi,,185.95,185.95
adidas Originals,Sneaker aus strukturiertem Material,Schwarz,42|8|43|9|44 2/3|10|46|11|47 1/3|12|41 1/3|7/|42 2/3|8/|44|9/|45 1/3|10/|46 2/3|11/,"Herren Sneaker von adidas Originals|Modell ZX Flux ADV|Strukturiertes Material|Abgerundete Spitze|Schnürverschluss|Gummierte Hinterkappe|Gummisohle|Seitliche, gummierte Logo-Streifen|Sohlenhöhe: 4,5 cm|Farbe Schwarz|Artikelnummer 9569113",Hauptmaterial 1: 100% Textil|Hauptmaterial 2: 100% Synthetik|Futter 1: 100% Textil|Sohle: 100% Gummi, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,109.95,109.95
H By Hudson,Schnürschuhe aus echtem Veloursleder,Mittelgrau|Mittelbraun,40|41|43|44|45|46,"Herren Schnürschuhe von H by Hudson|Modell Metteo|Echtes Veloursleder|Gummisohle|Abgerundete Spitze|Schnürverschluss|Elastischer Einsatz an der Ferse|Hinterkappe aus Glattleder|Logo-Prägung|Sohlenhöhe: 3,5 cm|Farbe Mittelbraun|Artikelnummer 9638189","Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Futter 2: 100% Textil|Sohle: 100% Leder, 100% Gummi", Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,135.95,135.95
adidas Originals,Sneaker aus Primeknit-Material,Rot meliert,42|8|43|9|44 2/3|10|46|11|47 1/3|12|41 1/3|7/|42 2/3|8/|44|9/|45 1/3|10/|46 2/3|11/,Herren Sneaker von adidas Originals|Modell Stan Smith PK|Primeknit-Material|Gummisohle|Abgerundete Spitze|Schnürverschluss|Melangeoptik|Sohlenhöhe: 3 cm|Farbe Rot meliert|Artikelnummer 9569117,Hauptmaterial 1: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Gummi,,129.95,129.95
P448,Sneaker mit Meshbesatz,Khaki|Dunkelblau,41|42|43|44|45|46,"Herren Sneaker von P448|Modell E7 John|Echtes Leder |Gummisohle|Abgerundete Spitze|Schnürverschluss|Meshbesatz|Lasche mit Reflektorbesatz|Kontrastbesatz|Sohlenhöhe: 2,5 cm|Farbe Khaki|Artikelnummer 9621808",Hauptmaterial 1: 100% Leder|Hauptmaterial 2: 100% Synthetik|Futter 1: 100% Gummi|Futter 2: 100% Synthetik|Sohle: 100% Gummi,,189.95,189.95
Converse,High Top Sneaker aus Canvas,Weiß,"41|7,5|42|8,5|42,5|9|43|9,5|44|10|44,5|10,5|45|11|45,5|11,5",Herren High Top Sneaker von Converse|Modell All Star High|Canvas|Gummierte Zehenkappe|Überknöchelhoher Schaft|Schnürverschluss|Profilsohle aus Gummi|Logo-Applikation|Sohlenhöhe: 2 cm|Farbe Weiß|Artikelnummer 9597593,Hauptmaterial 1: 100% Textil|Sohle: 100% Gummi,,69.95,69.95
P448,Sneaker mit Meshbesatz,Khaki|Dunkelblau,41|42|43|44|45|46,"Herren Sneaker von P448|Modell E7 John|Echtes Leder |Gummisohle|Abgerundete Spitze|Schnürverschluss|Meshbesatz|Lasche mit Reflektorbesatz|Kontrastbesatz|Sohlenhöhe: 2,5 cm|Farbe Khaki|Artikelnummer 9621808",Hauptmaterial 1: 100% Leder|Hauptmaterial 2: 100% Synthetik|Futter 1: 100% Gummi|Futter 2: 100% Synthetik|Sohle: 100% Gummi,,189.95,189.95
Converse,High Top Sneaker aus Canvas,Weiß,"41|7,5|42|8,5|42,5|9|43|9,5|44|10|44,5|10,5|45|11|45,5|11,5",Herren High Top Sneaker von Converse|Modell All Star High|Canvas|Gummierte Zehenkappe|Überknöchelhoher Schaft|Schnürverschluss|Profilsohle aus Gummi|Logo-Applikation|Sohlenhöhe: 2 cm|Farbe Weiß|Artikelnummer 9597593,Hauptmaterial 1: 100% Textil|Sohle: 100% Gummi,,69.95,69.95
Nike,Sneaker 'Metcon 3' aus Mesh,Schwarz|Weiß,"40,5|7,5|41|8|42|8,5|42,5|9|43|9,5|44|10|44,5|10,5|45|11|45,5|11,5|46|12",Herren Sneaker von NIKE|Modell Metcon 3|Mesh|Abgerundete Spitze|Schnürverschluss|Flywire-Fasern|Kontrastbesatz aus Gummi|Logo-Details|Drop-In Mittelsohle|Gummisohle|Sohlenhöhe: 2 cm|Farbe Weiß|Artikelnummer 9659447,,,129.95,129.95
Converse,Sneaker 'All Star' aus Veloursleder,Schwarz,"41|7,5|42|8,5|42,5|9|43|9,5|44|10|44,5|10,5|45|11",Herren Sneaker von Converse|Modell All Star|Veloursleder|Abgerundete Spitze|Schnürverschluss|Teilungsnähte|Stern-Applikationen|Logo-Details|Gummisohle|Sohlenhöhe: 3 cm|Farbe Schwarz|Artikelnummer 9597602,Hauptmaterial 1: 100% Leder|Futter 1: 100% Textil|Sohle: 100% Synthetik,,79.95,79.95
Nike,Sneaker 'Ultrafast Flyknit' aus Textil,Schwarz|Dunkelblau,"40,5|7,5|41|8|42|8,5|42,5|9|43|9,5|44|10|44,5|10,5|45|11|45,5|11,5|46|12","Herren Sneaker von NIKE|Modell Ultrafast Flyknit|Textil in Strickoptik|Knöchelhoher Schaft|Einsätze aus Mesh|Schnürverschluss|Logo-Prints|Gummisohle|Sohlenhöhe: 2,5 cm|Farbe Dunkelblau|Artikelnummer 9659456",Hauptmaterial 1: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Gummi,,159.95,159.95
Converse,High Top Sneaker aus Canvas,Marineblau,"41|7,5|42|8,5|42,5|9|43|9,5|44|10|44,5|10,5|45|11",Herren High Top Sneaker von Converse|Modell All Star Hi|Canvas|Gummisohle|Abgerundete Spitze mit Vorderkappe|Überknöchelhoher Schaft|Schnürverschluss|Sohlenhöhe: 3 cm|Farbe Marineblau|Artikelnummer 9597595,Hauptmaterial 1: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Gummi,,69.95,69.95
Jack & Jones,Sneaker in Denimoptik,Jeans,40|41|42|43|44|45|46,Herren Sneaker von JACK & JONES|Modell SPIDER CANVAS|Canvas|Denimoptik|Schnürverschluss|Teilungsnähte|Logo-Applikation|Gummisohle in Kontrastfarbe mit Zierstreifen|Sohlenhöhe: 2 cm|Farbe Jeans|Artikelnummer 9608371,Hauptmaterial 1: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Synthetik,,39.95,39.95
Havaianas,Zehentrenner mit Foto-Print,Mittelgrau,39/40|41/42|43/44|45/46,Herren Zehentrenner von havaianas|Strukturierte Riemen mit Logo|Strukturierte Innensohle mit Foto-Print|Gummisohle|Sohlenhöhe: 2 cm|Farbe Mittelgrau|Artikelnummer 9646220,Hauptmaterial 1: 100% Gummi|Sohle: 100% Gummi,,21.95,21.95
Pantofola dOro,Sneaker aus Leder mit Kontrasteinsätzen,Mittelbraun,40|41|42|43|44|45|46,Herren Sneaker von Pantofola d'Oro|Modell Imola Uomo|Echtes Leder|Abgerundete Spitze|Schnürverschluss|Kontrasteinsätze aus Veloursleder|Kontrastzierstreifen|Logo-Applikationen|Profilsohle aus Gummi|Sohlenhöhe: 2 cm|Farbe Mittelbraun|Artikelnummer 9620757,Hauptmaterial 1: 100% Leder|Hauptmaterial 2: 100% Veloursleder|Sohle: 100% Gummi,,109.95,109.95
Havaianas,Zehentrenner mit Streifenmuster,Blau,39/40|41/42|43/44|45/46,Herren Zehentrenner von havaianas |Strapazierfähiges Material|Riemen mit Logo-Applikation|Gummisohle mit Streifenmuster|Sohlenhöhe: 2 cm|Farbe Blau|Artikelnummer 9646215,Hauptmaterial 1: 100% Synthetik|Sohle: 100% Gummi,,19.95,19.95
Boss Green,Sneaker aus Leder mit Meshbesatz,Mittelgrau,41|42|43|44|45|46,Herren Sneaker von BOSS Green|Modell Gym Runn Nyno|Echtes Leder mit Kontrastbesatz aus Mesh|Abgerundete Spitze|Schnürverschluss|Logo-Applikationen|Profilsohle aus Gummi|Sohlenhöhe: 2 cm|Farbe Mittelgrau|Artikelnummer 9581855,Hauptmaterial 1: 100% Leder|Hauptmaterial 2: 100% Textil|Sohle: 100% Gummi,,189.95,189.95
Pantofola dOro,Sneaker aus Leder,Weiß,40|41|42|43|44|45|46,"Herren Sneaker von Pantofola d'Oro|Modell Monza Uomo|Echtes Glatt- und Veloursleder|Zierstreifen mit Logo-Prägung|Schnürverschluss|Gummisohle|Made in Italy|Sohlenhöhe: 2,5 cm|Farbe Weiß|Artikelnummer 9620762",Hauptmaterial 1: 100% Leder|Futter 1: 100% Synthetik|Sohle: 100% Gummi,,109.95,109.95
Havaianas,Zehentrenner mit Riemen aus Textil,Olivgrün,39/40|41/42|43/44|45/46,Herren Zehentrenner von Havaianas|Riemen aus Textil|Besatz aus Gummi mit Logo|Gummisohle|Sohlenhöhe: 2 cm|Farbe Olivgrün|Artikelnummer 9646222,Hauptmaterial 1: 100% Textil|Sohle: 100% Gummi,,24.95,24.95
Pepe Jeans,Sneaker aus Textil,Weiß|Dunkelblau|Dunkelgrau,41|42|43|44|45|46,Herren Sneaker von Pepe Jeans|Textil|Ziernähte|Logo-Print|Schnürverschluss|Gummisohle|Sohlenhöhe: 1 cm|Farbe Dunkelgrau|Artikelnummer 9635562,Hauptmaterial 1: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Gummi,,55.95,55.95
Reebok,Sneaker aus Leder mit perforierten Details,Weiß,"35|5|36|6|37|6,5|37,5|7|38|7,5|39|8,5",Damen Sneaker von Reebok|Echtes Leder |Schnürverschluss|Perforierte Details |Logo-Applikationen|Profilsohle aus Gummi|Sohlenhöhe: 3 cm|Farbe Weiß|Artikelnummer 9624411,Hauptmaterial 1: 100% Leder,,89.95,89.95
Pepe Jeans,Espadrilles aus Veloursleder,Blau|Cognac ,41|42|43|44|45|46,Herren Espadrilles von Pepe Jeans|Echtes Veloursleder|Logo-Stickerei|Innensohle aus Textil|Flache Gummisohle mit Besatz in Flechtoptik|Sohlenhöhe: 1 cm|Farbe Cognac |Artikelnummer 9635566,Hauptmaterial 1: 100% Leder|Futter 1: 100% Textil|Sohle: 100% Gummi,,69.95,69.95
