Brandname,Productname,Colors,Sizes,Description,Materials,Maintenance,RegularPrice,CurrentPrice
Tommy Hilfiger,Schal mit Logo-Muster,Marineblau,OS,Damen Schal von Tommy Hilfiger|Baumwoll-Modal-Mix|Fransen am Abschluss|Logo-Muster|Made in Italy|190 x 90 cm|Farbe Marineblau|Artikelnummer 9585114,"Hauptmaterial 1: 53% Baumwolle, 47% Modal"," Handwäsche| Nicht bleichen| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.| Hängend trocknen| Im Schatten trocknen",49.95,49.95
Admü Belts,Gürtel mit Ziersteinbesatz ,Schwarz,80|85|90|95|100,"Damen Gürtel von ADMÜ Belts|Echtes Leder|Dornschließe aus Metall|Ziersteinbesatz|Gürtelbreite: 3,5 cm|Farbe Schwarz|Artikelnummer 9614078",Hauptmaterial 1: 100% Leder,,29.95,19.95
Christian Berg Cocktail,Schal aus Chiffon,Rosa meliert|Marineblau meliert|Taupe meliert|Taupe|Marineblau|Sand|Schwarz,OS|1,Damen Schal von Christian Berg Cocktail|Chiffon|Leicht transparente Optik|Verstärkte Abschlüsse|200 x 80 cm|Farbe Taupe meliert|Artikelnummer 9605780,Hauptmaterial 1: 100% Polyester," Spezialschonwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",19.95,19.95
Kurt Beines,Tuch mit Mustermix,Hellgrau,OS|1,Damen Tuch von Kurt Beines|Viskose-Woll-Mix|Fransenabschluss|Mustermix|140 x 140 cm|Farbe Hellgrau|Artikelnummer 9623663,"Hauptmaterial 1: 80% Viskose, 20% Wolle"," Normalwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",29.95,19.95
Christian Berg Cocktail,Schal aus Chiffon,Rosa meliert|Marineblau meliert|Taupe meliert|Taupe|Marineblau|Sand|Schwarz,OS|1,Damen Schal von Christian Berg Cocktail|Chiffon|Leicht transparente Optik|Verstärkte Abschlüsse|200 x 80 cm|Farbe Sand|Artikelnummer 9605783,Hauptmaterial 1: 100% Polyester," Spezialschonwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",19.95,19.95
MICHAEL Michael Kors,Crossbody Bag aus Saffianoleder,Ecru,OS|1,"Damen Crossbody Bag von MICHAEL Michael Kors|Saffianoleder|Modell Flowers|Ein Hauptfach mit Reißverschluss|Drei Kartenfächer innen|Ein Steckfach innen|Ein abnehmbarer, verstellbarer Schulterriemen|Blüten-Applikationen|Logo-Applikation|Höhe: 13 cm|Breite: 18,5 cm|Tiefe: 4,5 cm|Farbe Ecru|Artikelnummer 9560480",Hauptmaterial 1: 100% Leder, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,275.0,275.0
Lauren Ralph Lauren,Geldbörse aus echtem Leder,Rot|Schwarz,OS|OSZ,"Damen Geldbörse von Lauren Ralph Lauren|Genarbtes Leder|Überschlag mit Druckknopfverschluss|Ein Hauptfach mit Druckknopfverschluss|Zehn Kartenfächer innen|Ein Sichtfach innen|Drei Steckfächer innen|Ein Münzfach mit Reißverschluss außen|Logo-Applikation|Inklusive Geschenkbox|Höhe: 10 cm|Breite: 17,5 cm|Tiefe: 3 cm|Farbe Schwarz|Artikelnummer 9533953",Hauptmaterial 1: 100% Rindsleder, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,99.95,99.95
Abro,Clutch aus Leder in Metallicoptik,Gold|Silber,OS|1,Damen Clutch von abro|Echtes Leder|Metallicoptik|Überschlag mit Magnetverschluss|Zwei Steckfächer und ein Reißverschlussfach innen|Höhe: 15 cm|Breite: 24 cm|Tiefe: 2 cm|Farbe Silber|Artikelnummer 9641451,Hauptmaterial 1: 100% Leder,,99.95,99.95
Fraas,Cashmink® Stola mit Fransenabschluss,Sand|Rot,OS|53X20,Damen Cashmink® Stola von Fraas|Weiches Material|Ausgefranste Abschlüsse|Fransenabschlüsse|Logo-Stickerei |Made in Germany|185 x 55 cm |Farbe Sand|Artikelnummer 9536943,Hauptmaterial 1: 100% Polyacryl," Handwäsche| Nicht bleichen| Kein Trockner| Nicht bügeln| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",29.95,14.95
Indini,Clutch in Metallicoptik,Schwarz|Mittelgrau,OS|1,"Damen Clutch von Indini|Strapazierfähiges Material|Metallicoptik|Ein Hauptfach mit Magnetüberschlag|Ein Steckfach innen|Ein abnehmbarer Kettenriemen|Höhe: 9,5 cm|Breite: 18 cm|Tiefe: 5,5 cm|Farbe Mittelgrau|Artikelnummer 9654727",,,14.95,14.95
s.Oliver RED LABEL,Ledergürtel mit Dornschließe,Sand|Hellgrau,80|85|90|95|100,Damen Gürtel von s.Oliver|Beschichtetes Leder|Breite Dornschließe aus Metall|Logo-Prägung an der Dornschließe|Gürtelbreite: 4 cm|Farbe Sand|Artikelnummer 9628380,"Hauptmaterial 1: 95% Leder, 5% Polyurethan", Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,25.95,25.95
Lauren Ralph Lauren,Trapezshopper aus echtem Leder,Schwarz,OS,Damen Trapezshopper von Lauren Ralph Lauren|Echtes Leder |Strukturierte Oberfläche|Hauptfach mit Reißverschluss |Ein Reißverschlussfach und zwei Steckfächer innen|Steckfach mit Druckknopfverschluss außen|Zwei Trageriemen|Höhe: 28 cm |Breite: 32 cm|Tiefe: 16 cm|Riemenlänge: 29 cm |Farbe Schwarz|Artikelnummer 9602997,Hauptmaterial 1: 100% Rindsleder|Futter 1: 100% Polyester,,259.0,259.0
L.Credi,Kuvert Clutch in Lacklederoptik,Schwarz|Taupe,OS|1,Damen Kuvert Clutch von L.CREDI|Strapazierfähiges Material|Lacklederoptik|Überschlag mit Metall-Applikation und Magnetverschluss|Ein Kartenfach innen|Abnehmbarer Kettenriemen|Höhe: 16 cm|Breite: 28 cm|Tiefe: 2 cm|Farbe Taupe|Artikelnummer 9607247,Hauptmaterial 1: 100% Polyurethan|Futter 1: 100% Polyester,,39.95,39.95
Codello,Loop-Schal mit Disney©-Prints,Marineblau,OS|1,Damen Loop-Schal von CODELLO|Leichtes Material mit Baumwoll-Anteil|Webstruktur|Eingefasste Nahtabschlüsse|Disney©-Prints|Streifenmuster|80 x 73 cm|Farbe Marineblau|Artikelnummer 9620503,"Hauptmaterial 1: 85% Polyester, 15% Baumwolle"," Handwäsche| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",39.95,39.95
MICHAEL Michael Kors,Crossbody Bag aus echtem Leder,Jeans,OS|1,"Damen Crossbody Bag von MICHAEL Michael Kors|Glattes Leder|Modell Flowers|Ein Hauptfach mit Reißverschluss|Ein Steckfach innen|Drei Kartenfächer innen|Ein abnehmbarer, verstellbarer Schulterriemen|Blüten-Applikationen|Logo-Applikation|Höhe: 12,5 cm|Breite: 18,5 cm|Tiefe: 5 cm|Farbe Jeans|Artikelnummer 9560481",Hauptmaterial 1: 100% Leder, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,249.0,249.0
Tommy Hilfiger,Schal mit Allover-Muster,Dunkelblau,OS,Damen Schal von Tommy Hilfiger|Reines Modal|Feine Webstruktur|Fransen am Abschluss|Allover-Muster|210 x 105 cm |Farbe Dunkelblau|Artikelnummer 9589693,Hauptmaterial 1: 100% Modal," Handwäsche| Nicht bleichen| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.| Hängend trocknen| Im Schatten trocknen",39.95,29.95
Hugo,Schal mit schimmerndem Streifenmuster,Schwarz,OS|1SIZE,Damen Schal von HUGO|Viskosemischung mit Baumwoll-Anteil|Modell Women-Z 536|Feine Webstruktur|Schimmerndes Streifenmuster|Feine Fransen an den Abschlüssen|200 x 50 cm|Farbe Schwarz|Artikelnummer 9557242,"Hauptmaterial 1: 60% Viskose, 35% Baumwolle, 5% Polyester"," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Eingeschränkte chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt. Begrenzung der Feuchtigkeitszugabe und/oder der mechanischen Beanspruchung und/oder der Temperatur.",89.95,89.95
Tommy Hilfiger,Crossbody Bag in zweifarbigem Design,Marineblau,OS,"Damen Crossbody Bag von Tommy Hilfiger|Strapazierfähiges Material|Lederoptik|Zweifarbiges Design|Ein Hauptfach mit Reißverschluss|Ein Reißverschlussfach innen|Ein verstellbarer Schulterriemen |Ziernähte|Logo-Applikation|Höhe: 13,5 cm|Breite: 20 cm |Tiefe: 10 cm|Farbe Marineblau|Artikelnummer 9554729",Hauptmaterial 1: 100% Polyurethan, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,89.95,89.95
Jake*s Cocktail,Clutch mit Effektgarn und Zierstreifen aus Satin,Silber meliert|Marineblau meliert,OS|1,Damen Clutch von Jake*s Cocktail|Satin mit Details aus Effektgarn|Ein Hauptfach mit Bügelverschluss|Ein Steckfach innen|Vorderseite mit Effektgarn und Zierstreifen aus Satin |Ein Steckfach innen|Abnehmbarer Kettenriemen|Höhe: 13 cm|Breite: 26 cm|Tiefe: 2 cm|Farbe Silber meliert|Artikelnummer 9637591,"Hauptmaterial 1: 54% Polyester, 46% Metallisierte Fasern", Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,29.95,29.95
MARC CAIN BAGS & SHOES,Ledergürtel aus Lackleder,Schwarz|Rosé|Rot,36|1|38|2|40|3|42|4,"Damen Ledergürtel von Marc Cain Bags & Shoes|Lackleder|Schmale Form|Pinschließe in Logo-Form|Made in Italy|Gürtelbreite: 1,5 cm|Farbe Rot|Artikelnummer 9580974",Hauptmaterial 1: 100% Leder,,99.95,99.95
Marc O'Polo,Hobo Bag aus Veloursleder,Cognac ,OS,Damen Hobo Bag von MARC O'POLO|Echtes Veloursleder|Ein Hauptfach mit Reißverschluss|Zwei Steckfächer und ein Reißverschlussfach innen |Ein Trageriemen |Gittermuster aus Zierstreifen|Höhe: 34 cm|Breite: 40 cm|Tiefe: 8 cm|Riemenlänge: 45 cm|Farbe Cognac |Artikelnummer 9627629,Hauptmaterial 1: 100% Veloursleder,,229.0,229.0
Tamaris,Kuvert-Clutch aus Leder,Schwarz,OS|1,"Damen Kuvert-Clutch von Tamaris|Echtes Leder|Modell Brianna|Überschlag mit Magnetverschluss|Metall-Applikation am Überschlag|Ein Hauptfach|Ein Kartenfach innen|Ein abnehmbarer Kettenriemen|Höhe: 13 cm|Breite: 26,5 cm|Tiefe: 5 cm|Farbe Schwarz|Artikelnummer 9644215",Hauptmaterial 1: 100% Leder|Hauptmaterial 2: 100% Polyurethan, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,29.95,29.95
s.Oliver RED LABEL,Pochette mit Kettenriemen,Silber|Anthrazit|Gold|Stein,OS|1,Damen Pochette von s.Oliver|Lederoptik|Überschlag mit Magnetverschluss|Ein Reißverschlussfach innen|Kettenriemen|Logo-Applikation|Höhe: 16 cm|Breite: 26 cm|Tiefe: 2 cm|Riemenlänge: 130 cm|Farbe Gold|Artikelnummer 9649994,"Hauptmaterial 1: 100% Polyurethan|Futter 1: 80% Polyester, 20% Baumwolle",,29.95,29.95
MARC CAIN BAGS & SHOES,Crossbody Bag aus Leder in Metallicoptik,Silber,OS|1,"Damen Crossbody Bag von Marc Cain Bags & Shoes|Echtes Leder|Metallicoptik|Überschlag mit Magnetverschluss|Zwei Steckfächer und ein Reißverschlussfach innen|Abnehmbarer, verstellbarer Schulterriemen mit Kettendetail|Metall-Logo|Höhe: 16 cm|Breite: 23 cm|Tiefe: 7 cm|Farbe Silber|Artikelnummer 9580980","Hauptmaterial 1: 100% Leder|Futter 1: 55% Baumwolle, 45% Polyester",,219.0,219.0
DKNY,Geldbörse aus Saffianoleder,Schwarz|Hellgrau|Kirschrot,OS|1,Damen Geldbörse von DKNY|Echtes Saffianoleder|Umschlag mit Druckknopfverschluss|Acht Kartenfächer und ein Scheinfach|Dreigeteiltes Münzfach mit Rundum-Reißverschluss|Logo-Applikation|Höhe: 10 cm|Breite: 13 cm |Tiefe: 4 cm|Farbe Schwarz|Artikelnummer 9560679,Hauptmaterial 1: 100% Saffiano Leder,,99.95,74.95
Admü Belts,Ledergürtel in Metallicoptik,Graphit,80|85|90|95|100,Damen Gürtel von ADMÜ Belts|Echtes Leder|Metallicoptik|Vintage Look|Dornschließe |Breite: 3 cm|Farbe Graphit|Artikelnummer 9614077,Hauptmaterial 1: 100% Leder,,29.95,19.95
Liebeskind Berlin,Geldbörse in Krokodillederoptik,Schwarz,OS|1,Damen Geldbörse von Liebeskind Berlin|Echtes Leder|Krokodillederoptik|Rundum-Reißverschluss|Münzfach mit Reißverschluss|Drei Scheinfächer und acht Kartenfächer|Zwei Steckfächer |Logo-Prägung|Höhe: 9 cm|Breite: 19 cm|Tiefe: 2 cm |Farbe Schwarz|Artikelnummer 9546072,Hauptmaterial 1: 100% Rindsleder,,89.95,69.95
L.Credi,Handtasche mit abnehmbarem Schulterriemen,Schwarz,OS|1,"Damen Handtasche von L.CREDI|Lederoptik|Hauptfach mit Reißverschluss|Reißverschlussfach innen|Drei Steckfächer innen|Außenfach mit Magnetverschluss|Logo-Applikation |Logo-Anhänger|Zwei Trageriemen|Abnehmbarer, verstellbarer Schulterriemen|Höhe: 26 cm|Breite: 30 cm|Tiefe: 12 cm|Riemenlänge: 55 cm|Farbe Schwarz|Artikelnummer 9688238",Hauptmaterial 1: 100% Polyurethan|Futter 1: 100% Polyester,,69.95,69.95
Tamaris,Shopper aus echtem Leder,Rosé,OS|1,"Damen Shopper von Tamaris|Echtes Leder|Modell Delfina|Ein Hauptfach mit Reißverschluss|Ein Reißverschlussfach innen|Zwei Steckfächer innen|Zwei Trageriemen in Metallicoptik|Ein abnehmbarer, verstellbarer Schulterriemen in Metallicoptik|Ein abnehmbarer Logo-Anhänger|Zierpaspeln in Metallicoptik|Höhe: 25,5 cm|Breite: 38 cm|Tiefe: 16 cm|Riemenlänge: 54 cm|Farbe Rosé|Artikelnummer 9644216",Hauptmaterial 1: 100% Leder|Hauptmaterial 2: 100% Polyurethan, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,69.95,69.95
Lauren Ralph Lauren,Geldbörse mit Logo-Applikation,Schwarz,OS,"Damen Geldbörse von Lauren Ralph Lauren|Echtes Leder|Narbung|Überschlag mit Druckknopfverschluss|Ein Münzfach mit Reißverschluss|Zwei Kartenfächer und ein Sichtfach |Ein Scheinfach |Logo-Applikation|Höhe: 8 cm |Breite: 11 cm|Tiefe: 2,5 cm |Farbe Schwarz|Artikelnummer 9603019",Hauptmaterial 1: 100% Leder,,69.95,69.95
s.Oliver RED LABEL,Loop-Schal mit wechselndem Streifenmuster ,Hellblau|Marineblau,OS|1,Damen Loop-Schal von s.Oliver|Leichtes Material|Wechselndes Streifenmuster|Zierborte|Verstärkte Abschlüsse |80 x 60 cm |Farbe Marineblau|Artikelnummer 9628393,Hauptmaterial 1: 100% Polyester," Handwäsche| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",22.95,22.95
Joop!,Shopper mit Logo-Muster,Marineblau,OS|1,"Damen Shopper von JOOP!|Genarbtes Material|Modell Lara|Ein Hauptfach mit Reißverschluss|Eine herausnehmbare Innentasche|Zwei Trageriemen|Seitliche Tunnelzüge|Logo-Muster|Höhe: 32,5 cm|Breite: 52,5 cm|Tiefe: 20,5 cm|Riemenlänge: 54 cm|Farbe Marineblau|Artikelnummer 9628215",,,179.95,179.95
s.Oliver RED LABEL,Gürtel mit Stern-Applikationen,Dunkelgrau,80|85|90|95|100,Damen Gürtel von s.Oliver|Echtes Leder|Feine Narbung|Dornschließe|Gürtelschlaufe mit Stern-Applikationen|Gürtelbreite: 3 cm |Farbe Dunkelgrau|Artikelnummer 9580249,Hauptmaterial 1: 100% Leder,,29.95,29.95
Marc O'Polo,Hobo Bag aus echtem Leder,Taupe,OS,"Damen Hobo Bag von Marc O'Polo|Echtes Leder|Natürliche Narbung|Ein Hauptfach mit Reißverschluss|Ein Reißverschlussfach innen|Ein verstellbarer Schulterriemen|Teilungsnähte|Höhe: 31 cm|Breite: 33,5 cm|Tiefe: 11 cm|Farbe Taupe|Artikelnummer 9556471",Hauptmaterial 1: 100% Rindsleder, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,199.95,159.95
Tommy Hilfiger,Saddle Bag mit Stern-Stickereien,Jeans,OS,"Damen Saddle Bag von Tommy Hilfiger|Echtes Leder|Überschlag mit Magnetverschluss |Ein Reißverschlussfach und zwei Steckfächer innen|Abnehmbarer, verstellbarer Schulterriemen|Stern-Stickereien|Logo-Applikation|Höhe: 17 cm |Breite: 24 cm |Tiefe: 5 cm |Farbe Jeans|Artikelnummer 9585035",Hauptmaterial 1: 100% Leder, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln,199.95,199.95
Marc O'Polo,Trapezshopper aus echtem Leder,Schwarz|Taupe,OS,Damen Trapezshopper von MARC O'POLO|Echtes Leder|Ein Hauptfach mit Reißverschluss|Ein Reißverschlussfach innen|Zwei Trageriemen|Verstärkter Boden|Kleine Logo-Applikation|Höhe: 31 cm|Breite: 35 cm|Tiefe: 18 cm|Riemenlänge: 58 cm|Farbe Taupe|Artikelnummer 9627623,Hauptmaterial 1: 100% Leder, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,199.95,199.95
Christian Berg Cocktail,Schal aus Chiffon,Rosa meliert|Marineblau meliert|Taupe meliert|Taupe|Marineblau|Sand|Schwarz,OS|1,Damen Schal von Christian Berg Cocktail|Chiffon|Leicht transparente Optik|Verstärkte Abschlüsse|200 x 80 cm|Farbe Rosa meliert|Artikelnummer 9605778,Hauptmaterial 1: 100% Polyester," Spezialschonwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",19.95,19.95
MICHAEL Michael Kors,Crossbody Bag aus echtem Leder ,Schwarz|Altrosa,OS|1,"Damen Crossbody Bag von MICHAEL Michael Kors|Echtes Leder mit Narbung|Modell Adele|Zwei Hauptfächer mit Reißverschluss|Ein Reißverschlussfach innen|Ein Steckfach innen|Sechs Kartenfächer|Ein abnehmbarer, verstellbarer Schulterriemen|Logo-Applikation|Höhe: 16,5 cm|Breite: 27 cm|Tiefe: 5 cm|Farbe Schwarz|Artikelnummer 9619171",Hauptmaterial 1: 100% Leder, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,195.95,195.95
Christian Berg Cocktail,Schal aus Chiffon,Rosa meliert|Marineblau meliert|Taupe meliert|Taupe|Marineblau|Sand|Schwarz,OS|1,Damen Schal von Christian Berg Cocktail|Chiffon|Leicht transparente Optik|Verstärkte Abschlüsse|200 x 80 cm|Farbe Taupe|Artikelnummer 9605781,Hauptmaterial 1: 100% Polyester," Spezialschonwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",19.95,19.95
MARC CAIN BAGS & SHOES,Shopper mit Trageriemen aus Leder,Sand|Rot,OS|1,"Damen Shopper von Marc Cain Bags & Shoes|Strapazierfähiges Material|Ein Hauptfach mit Reißverschluss|Ein Reißverschlussfach innen|Zwei Steckfächer innen|Zwei verstellbare Trageriemen aus Leder|Ein abnehmbarer, verstellbarer Schulterriemen aus Leder|Seitliche Druckknöpfe für erweiterbares Volumen|Abnehmbarer Logo-Anhänger|Logo-Applikation|Höhe: 20,5 cm|Breite: 27 cm|Tiefe: 12,5 cm|Farbe Rot|Artikelnummer 9614233","Hauptmaterial 1: 100% Polyamid|Futter 1: 55% Baumwolle, 45% Polyester|Besatz 1: 100% Leder", Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,189.95,189.95
Christian Berg Cocktail,Schal aus Chiffon,Rosa meliert|Marineblau meliert|Taupe meliert|Taupe|Marineblau|Sand|Schwarz,OS|1,Damen Schal von Christian Berg Cocktail|Chiffon|Leicht transparente Optik|Verstärkte Abschlüsse|200 x 80 cm|Farbe Marineblau meliert|Artikelnummer 9605779,Hauptmaterial 1: 100% Polyester," Spezialschonwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",19.95,19.95
DKNY,Shopper aus Leder in Metallicoptik,Gold,OS|1,"Damen Shopper von DKNY|Echtes Leder|Modell Bryant Park|Ein Hauptfach mit Überschlag|Ein Reißverschlussfach, ein Steckfach innen|Zwei Trageriemen|Ein abnehmbarer, verstellbarer Schulterriemen|Metallicoptik|Kleine Logo-Applikation|Höhe: 20 cm|Breite: 23 cm|Tiefe: 11 cm|Riemenlänge: 31 cm|Farbe Gold|Artikelnummer 9560661",Hauptmaterial 1: 100% Leder, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,249.0,189.95
Calvin Klein,Geldbörse mit Druckknopfverschluss,Schwarz|Marineblau,OS,Damen Geldbörse von Calvin Klein|Strapazierfähiges Material |Lederoptik|Ein Hauptfach mit Druckknopfverschluss|Zwei Scheinfächer innen|Acht Kartenfächer innen|Ein Münzfach mit Reißverschluss außen|Sechs Kartenfächer innen|Kleine Logo-Applikation|Inklusive Geschenkbox|Höhe: 10 cm|Breite: 12 cm|Tiefe: 4 cm|Farbe Marineblau|Artikelnummer 9583156,"Hauptmaterial 1: 74% Polyurethan, 26% Polyvinylchlorid", Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln,59.95,59.95
Le Specs,Sonnenbrille mit breitem glänzenden Rahmen,Schwarz,OS|1,Damen Sonnenbrille von Le Specs|Robustes Material|Glänzender breiter Rahmen|Leicht eckige Brillengläser|Logo-Applikationen an den Bügeln|Inklusive Brillenetui|Farbe Schwarz|Artikelnummer 9342255,Hauptmaterial 1: 100% Kunststoff,,59.95,59.95
Codello,Strandtasche mit Disney©-Print und Streifenmuster,Marineblau,OS|1,Damen Strandtasche von CODELLO|Textil|Ein Hauptfach|Disney©-Print|Trageriemen |Logo-Aufnäher|Streifenmuster|Höhe: 40 cm|Breite: 55 cm|Tiefe: 22 cm|Riemenlänge: 75 cm|Farbe Marineblau|Artikelnummer 9620506,Hauptmaterial 1: 100% Textil,,59.95,59.95
Opus,Schal mit Mustermix,Apricot,OS|1,Damen Schal von OPUS|Weiches Material|Modell Akisa|Webstruktur|Feine Fransen am Abschluss|Mustermix|190 x 82 cm|Farbe Apricot|Artikelnummer 9645220,Hauptmaterial 1: 100% Polyester," Normalwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",19.95,12.95
Becksöndergaard,Kosmetiktasche mit Allover-Muster,Schwarz,OS|1,"Damen Kosmetiktasche von Becksöndergaard|Strapazierfähiges Material|Reißverschluss|Logo-Applikation auf der Vorderseite|Allover-Muster|Höhe: 15,5 cm|Breite: 21,5 cm|Tiefe: 4,5 cm|Farbe Schwarz|Artikelnummer 9558769",,,29.95,14.95
Liebeskind Berlin,Kartenetui aus echtem Leder,Schwarz,OS|1,Damen Kartenetui von Liebeskind Berlin|Echtes Leder|Modell Eva|Logo-Prägung|Details in Kontrastfarbe|Vier Kartenfächer|10 x 7 cm|Farbe Schwarz|Artikelnummer 9546063,Hauptmaterial 1: 100% Leder,,19.95,14.95
Abro,Hobo Bag aus Leder,Schwarz|Hellrot,OS|1,"Damen Hobo Bag von abro|Echtes Leder|Hauptfach mit Reißverschluss|Zwei Steckfächer und ein Reißverschlussfach innen|Ein Trageriemen mit abnehmbarem Logo-Anhänger|Ein abnehmbarer, verstellbarer Schulterriemen|Logo-Prägung|Höhe: 30 cm|Breite: 31 cm|Tiefe: 9 cm|Riemenlänge: 40 cm|Farbe Hellrot|Artikelnummer 9641447",Hauptmaterial 1: 100% Leder,,179.95,179.95
Liebeskind Berlin,Handtasche aus echtem Leder,Beige|Schwarz,OS|1,"Damen Handtasche von Liebeskind Berlin|Echtes Leder|Vintage Look|Einsätze in Kontrastfarbe|Zwei Trageriemen|Ein abnehmbarer Schulterriemen|Steckfach zwischen den Trageriemen|Hauptfach mit Reißverschluss|Ein Reißverschlussfach, drei Steckfächer|Höhe: 33 cm|Breite: 44 cm|Tiefe: 13 cm|Riemenlänge: 36 cm|Farbe Beige|Artikelnummer 9546029",Hauptmaterial 1: 100% Rindsleder,,229.0,179.95
